 0.00000E+00 9.00000E+00    2251 4.00000E-03
 Log T         HIci          HeIci         HeIIci        HIIrcA        HeIIrcA       HeIIIrcA      HIIrcB        HeIIrcB       HeIIIrcB      HeDrc         HIIrccA       HeIIrccA      HeIIIrccA     HIIrccB       HeIIrccB      HeIIIrccB     HeDrcc        HIcic         HeIcic        HeIIcic       He23cic       HIcec         HeIcec        HeIIcec       
               hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         cen92         cen92         cen92         cen92         
 8.23200E+00   8.85795E-09   9.84810E-09   1.74256E-09   8.69148E-18   7.21222E-16   1.24807E-16   1.95835E-18   1.75251E-16   2.89044E-17   1.10519E-15   1.11188E-26   1.69884E-23   1.17460E-24   1.88862E-27   4.12803E-24   1.97546E-25   7.22710E-26   1.92994E-19   3.87964E-19   1.51934E-19   4.83693E-30   1.77162E-20   8.78780E-30   7.04386E-22
 8.23600E+00   8.82534E-09   9.81699E-09   1.73664E-09   8.57668E-18   7.16891E-16   1.23213E-16   1.93227E-18   1.74044E-16   2.85276E-17   1.09005E-15   1.10280E-26   1.70426E-23   1.16572E-24   1.87338E-27   4.13755E-24   1.96052E-25   7.12813E-26   1.92283E-19   3.86738E-19   1.51418E-19   4.80776E-30   1.76368E-20   8.73480E-30   6.98684E-22
 8.24000E+00   8.79284E-09   9.78597E-09   1.73073E-09   8.46338E-18   7.12586E-16   1.21639E-16   1.90653E-18   1.72846E-16   2.81556E-17   1.07512E-15   1.09378E-26   1.70970E-23   1.15689E-24   1.85826E-27   4.14709E-24   1.94568E-25   7.03052E-26   1.91575E-19   3.85516E-19   1.50903E-19   4.77877E-30   1.75578E-20   8.68211E-30   6.93028E-22
 8.24400E+00   8.76046E-09   9.75504E-09   1.72484E-09   8.35156E-18   7.08306E-16   1.20084E-16   1.88114E-18   1.71656E-16   2.77885E-17   1.06040E-15   1.08483E-26   1.71516E-23   1.14812E-24   1.84325E-27   4.15665E-24   1.93095E-25   6.93424E-26   1.90870E-19   3.84298E-19   1.50389E-19   4.74996E-30   1.74791E-20   8.62974E-30   6.87417E-22
 8.24800E+00   8.72818E-09   9.72420E-09   1.71897E-09   8.24120E-18   7.04053E-16   1.18550E-16   1.85608E-18   1.70474E-16   2.74260E-17   1.04588E-15   1.07595E-26   1.72064E-23   1.13942E-24   1.82836E-27   4.16623E-24   1.91633E-25   6.83927E-26   1.90166E-19   3.83083E-19   1.49877E-19   4.72131E-30   1.74008E-20   8.57768E-30   6.81852E-22
 8.25200E+00   8.69602E-09   9.69345E-09   1.71311E-09   8.13228E-18   6.99824E-16   1.17034E-16   1.83135E-18   1.69301E-16   2.70682E-17   1.03156E-15   1.06715E-26   1.72613E-23   1.13077E-24   1.81359E-27   4.17583E-24   1.90180E-25   6.74561E-26   1.89466E-19   3.81871E-19   1.49366E-19   4.69284E-30   1.73228E-20   8.52593E-30   6.76330E-22
 8.25600E+00   8.66397E-09   9.66278E-09   1.70726E-09   8.02478E-18   6.95622E-16   1.15537E-16   1.80695E-18   1.68135E-16   2.67150E-17   1.01743E-15   1.05841E-26   1.73164E-23   1.12219E-24   1.79893E-27   4.18546E-24   1.88738E-25   6.65322E-26   1.88767E-19   3.80663E-19   1.48856E-19   4.66453E-30   1.72451E-20   8.47448E-30   6.70853E-22
 8.26000E+00   8.63204E-09   9.63221E-09   1.70143E-09   7.91868E-18   6.91444E-16   1.14059E-16   1.78287E-18   1.66978E-16   2.63664E-17   1.00349E-15   1.04974E-26   1.73716E-23   1.11366E-24   1.78439E-27   4.19511E-24   1.87306E-25   6.56210E-26   1.88072E-19   3.79459E-19   1.48348E-19   4.63639E-30   1.71678E-20   8.42335E-30   6.65420E-22
 8.26400E+00   8.60021E-09   9.60172E-09   1.69562E-09   7.81398E-18   6.87292E-16   1.12600E-16   1.75911E-18   1.65829E-16   2.60222E-17   9.89749E-16   1.04113E-26   1.74271E-23   1.10520E-24   1.76996E-27   4.20478E-24   1.85884E-25   6.47223E-26   1.87378E-19   3.78258E-19   1.47841E-19   4.60842E-30   1.70909E-20   8.37251E-30   6.60030E-22
 8.26800E+00   8.56850E-09   9.57133E-09   1.68982E-09   7.71063E-18   6.83164E-16   1.11158E-16   1.73566E-18   1.64687E-16   2.56825E-17   9.76194E-16   1.03260E-26   1.74827E-23   1.09679E-24   1.75564E-27   4.21447E-24   1.84472E-25   6.38358E-26   1.86687E-19   3.77060E-19   1.47336E-19   4.58062E-30   1.70142E-20   8.32198E-30   6.54684E-22
 8.27200E+00   8.53689E-09   9.54102E-09   1.68404E-09   7.60864E-18   6.79061E-16   1.09735E-16   1.71253E-18   1.63553E-16   2.53472E-17   9.62823E-16   1.02413E-26   1.75385E-23   1.08844E-24   1.74143E-27   4.22419E-24   1.83070E-25   6.29615E-26   1.85999E-19   3.75866E-19   1.46832E-19   4.55298E-30   1.69379E-20   8.27175E-30   6.49380E-22
 8.27600E+00   8.50540E-09   9.51080E-09   1.67828E-09   7.50799E-18   6.74983E-16   1.08330E-16   1.68970E-18   1.62427E-16   2.50161E-17   9.49636E-16   1.01573E-26   1.75945E-23   1.08015E-24   1.72733E-27   4.23392E-24   1.81678E-25   6.20992E-26   1.85312E-19   3.74676E-19   1.46329E-19   4.52551E-30   1.68619E-20   8.22182E-30   6.44119E-22
 8.28000E+00   8.47401E-09   9.48067E-09   1.67253E-09   7.40864E-18   6.70930E-16   1.06942E-16   1.66717E-18   1.61309E-16   2.46894E-17   9.36629E-16   1.00740E-26   1.76507E-23   1.07191E-24   1.71334E-27   4.24368E-24   1.80296E-25   6.12486E-26   1.84629E-19   3.73489E-19   1.45828E-19   4.49820E-30   1.67863E-20   8.17219E-30   6.38901E-22
 8.28400E+00   8.44274E-09   9.45063E-09   1.66679E-09   7.31060E-18   6.66901E-16   1.05571E-16   1.64494E-18   1.60199E-16   2.43668E-17   9.23800E-16   9.99126E-27   1.77070E-23   1.06374E-24   1.69947E-27   4.25347E-24   1.78924E-25   6.04097E-26   1.83947E-19   3.72305E-19   1.45328E-19   4.47105E-30   1.67110E-20   8.12285E-30   6.33724E-22
 8.28800E+00   8.41158E-09   9.42067E-09   1.66107E-09   7.21384E-18   6.62896E-16   1.04218E-16   1.62300E-18   1.59096E-16   2.40485E-17   9.11147E-16   9.90922E-27   1.77635E-23   1.05562E-24   1.68569E-27   4.26327E-24   1.77561E-25   5.95822E-26   1.83268E-19   3.71125E-19   1.44829E-19   4.44407E-30   1.66360E-20   8.07381E-30   6.28588E-22
 8.29200E+00   8.38052E-09   9.39080E-09   1.65537E-09   7.11835E-18   6.58915E-16   1.02882E-16   1.60136E-18   1.58001E-16   2.37342E-17   8.98666E-16   9.82782E-27   1.78202E-23   1.04755E-24   1.67203E-27   4.27310E-24   1.76208E-25   5.87661E-26   1.82592E-19   3.69949E-19   1.44332E-19   4.41724E-30   1.65613E-20   8.02506E-30   6.23494E-22
 8.29600E+00   8.34957E-09   9.36102E-09   1.64968E-09   7.02410E-18   6.54957E-16   1.01562E-16   1.58000E-18   1.56913E-16   2.34240E-17   8.86357E-16   9.74706E-27   1.78771E-23   1.03955E-24   1.65847E-27   4.28295E-24   1.74865E-25   5.79612E-26   1.81917E-19   3.68775E-19   1.43836E-19   4.39058E-30   1.64870E-20   7.97660E-30   6.18440E-22
 8.30000E+00   8.31874E-09   9.33133E-09   1.64401E-09   6.93109E-18   6.51024E-16   1.00259E-16   1.55892E-18   1.55833E-16   2.31177E-17   8.74215E-16   9.66694E-27   1.79341E-23   1.03159E-24   1.64502E-27   4.29282E-24   1.73531E-25   5.71672E-26   1.81246E-19   3.67606E-19   1.43342E-19   4.36407E-30   1.64130E-20   7.92843E-30   6.13428E-22
 8.30400E+00   8.28801E-09   9.30172E-09   1.63836E-09   6.83929E-18   6.47114E-16   9.89729E-17   1.53812E-18   1.54760E-16   2.28155E-17   8.62240E-16   9.58745E-27   1.79914E-23   1.02370E-24   1.63168E-27   4.30272E-24   1.72207E-25   5.63841E-26   1.80576E-19   3.66439E-19   1.42848E-19   4.33772E-30   1.63393E-20   7.88055E-30   6.08455E-22
 8.30800E+00   8.25738E-09   9.27221E-09   1.63272E-09   6.74870E-18   6.43228E-16   9.77025E-17   1.51760E-18   1.53695E-16   2.25171E-17   8.50429E-16   9.50859E-27   1.80488E-23   1.01586E-24   1.61843E-27   4.31264E-24   1.70892E-25   5.56118E-26   1.79909E-19   3.65277E-19   1.42357E-19   4.31153E-30   1.62660E-20   7.83295E-30   6.03522E-22
 8.31200E+00   8.22687E-09   9.24277E-09   1.62709E-09   6.65929E-18   6.39365E-16   9.64481E-17   1.49735E-18   1.52637E-16   2.22226E-17   8.38780E-16   9.43035E-27   1.81064E-23   1.00807E-24   1.60529E-27   4.32258E-24   1.69587E-25   5.48500E-26   1.79244E-19   3.64117E-19   1.41866E-19   4.28550E-30   1.61929E-20   7.78564E-30   5.98629E-22
 8.31600E+00   8.19646E-09   9.21343E-09   1.62148E-09   6.57106E-18   6.35526E-16   9.52094E-17   1.47737E-18   1.51586E-16   2.19318E-17   8.27289E-16   9.35273E-27   1.81642E-23   1.00034E-24   1.59226E-27   4.33254E-24   1.68290E-25   5.40986E-26   1.78581E-19   3.62961E-19   1.41377E-19   4.25962E-30   1.61202E-20   7.73861E-30   5.93775E-22
 8.32000E+00   8.16616E-09   9.18417E-09   1.61589E-09   6.48398E-18   6.31709E-16   9.39863E-17   1.45765E-18   1.50543E-16   2.16449E-17   8.15956E-16   9.27572E-27   1.82222E-23   9.92667E-25   1.57932E-27   4.34253E-24   1.67004E-25   5.33575E-26   1.77921E-19   3.61808E-19   1.40890E-19   4.23389E-30   1.60478E-20   7.69186E-30   5.88961E-22
 8.32400E+00   8.13597E-09   9.15500E-09   1.61031E-09   6.39804E-18   6.27915E-16   9.27786E-17   1.43819E-18   1.49506E-16   2.13616E-17   8.04779E-16   9.19933E-27   1.82804E-23   9.85045E-25   1.56649E-27   4.35254E-24   1.65726E-25   5.26266E-26   1.77263E-19   3.60659E-19   1.40403E-19   4.20832E-30   1.59758E-20   7.64538E-30   5.84184E-22
 8.32800E+00   8.10588E-09   9.12591E-09   1.60475E-09   6.31323E-18   6.24144E-16   9.15861E-17   1.41900E-18   1.48477E-16   2.10820E-17   7.93754E-16   9.12353E-27   1.83387E-23   9.77477E-25   1.55376E-27   4.36258E-24   1.64457E-25   5.19056E-26   1.76608E-19   3.59513E-19   1.39919E-19   4.18290E-30   1.59040E-20   7.59919E-30   5.79447E-22
 8.33200E+00   8.07590E-09   9.09691E-09   1.59921E-09   6.22953E-18   6.20396E-16   9.04086E-17   1.40005E-18   1.47455E-16   2.08061E-17   7.82880E-16   9.04834E-27   1.83972E-23   9.69962E-25   1.54112E-27   4.37263E-24   1.63198E-25   5.11945E-26   1.75955E-19   3.58371E-19   1.39435E-19   4.15763E-30   1.58325E-20   7.55327E-30   5.74747E-22
 8.33600E+00   8.04603E-09   9.06800E-09   1.59368E-09   6.14692E-18   6.16670E-16   8.92460E-17   1.38136E-18   1.46440E-16   2.05336E-17   7.72155E-16   8.97374E-27   1.84560E-23   9.62500E-25   1.52859E-27   4.38271E-24   1.61947E-25   5.04932E-26   1.75304E-19   3.57232E-19   1.38953E-19   4.13252E-30   1.57614E-20   7.50763E-30   5.70085E-22
 8.34000E+00   8.01626E-09   9.03917E-09   1.58816E-09   6.06540E-18   6.12967E-16   8.80979E-17   1.36291E-18   1.45432E-16   2.02648E-17   7.61576E-16   8.89974E-27   1.85149E-23   9.55091E-25   1.51615E-27   4.39282E-24   1.60706E-25   4.98014E-26   1.74655E-19   3.56096E-19   1.38472E-19   4.10755E-30   1.56906E-20   7.46225E-30   5.65460E-22
 8.34400E+00   7.98659E-09   9.01043E-09   1.58266E-09   5.98495E-18   6.09286E-16   8.69644E-17   1.34471E-18   1.44431E-16   1.99993E-17   7.51143E-16   8.82632E-27   1.85740E-23   9.47734E-25   1.50381E-27   4.40294E-24   1.59473E-25   4.91192E-26   1.74009E-19   3.54964E-19   1.37993E-19   4.08273E-30   1.56201E-20   7.41715E-30   5.60873E-22
 8.34800E+00   7.95703E-09   8.98177E-09   1.57718E-09   5.90555E-18   6.05627E-16   8.58451E-17   1.32675E-18   1.43436E-16   1.97374E-17   7.40852E-16   8.75348E-27   1.86333E-23   9.40429E-25   1.49157E-27   4.41309E-24   1.58249E-25   4.84462E-26   1.73365E-19   3.53835E-19   1.37515E-19   4.05806E-30   1.55499E-20   7.37232E-30   5.56323E-22
 8.35200E+00   7.92758E-09   8.95319E-09   1.57171E-09   5.82720E-18   6.01990E-16   8.47400E-17   1.30903E-18   1.42449E-16   1.94788E-17   7.30702E-16   8.68122E-27   1.86927E-23   9.33177E-25   1.47942E-27   4.42327E-24   1.57034E-25   4.77825E-26   1.72723E-19   3.52709E-19   1.37038E-19   4.03354E-30   1.54800E-20   7.32776E-30   5.51809E-22
 8.35600E+00   7.89822E-09   8.92471E-09   1.56626E-09   5.74987E-18   5.98375E-16   8.36488E-17   1.29155E-18   1.41468E-16   1.92235E-17   7.20691E-16   8.60953E-27   1.87524E-23   9.25975E-25   1.46737E-27   4.43346E-24   1.55828E-25   4.71278E-26   1.72084E-19   3.51587E-19   1.36563E-19   4.00916E-30   1.54104E-20   7.28346E-30   5.47331E-22
 8.36000E+00   7.86898E-09   8.89630E-09   1.56083E-09   5.67356E-18   5.94781E-16   8.25713E-17   1.27429E-18   1.40494E-16   1.89716E-17   7.10817E-16   8.53842E-27   1.88123E-23   9.18825E-25   1.45542E-27   4.44368E-24   1.54630E-25   4.64822E-26   1.71446E-19   3.50468E-19   1.36089E-19   3.98493E-30   1.53411E-20   7.23943E-30   5.42890E-22
 8.36400E+00   7.83983E-09   8.86798E-09   1.55540E-09   5.59825E-18   5.91209E-16   8.15075E-17   1.25727E-18   1.39527E-16   1.87229E-17   7.01078E-16   8.46787E-27   1.88723E-23   9.11726E-25   1.44356E-27   4.45393E-24   1.53441E-25   4.58453E-26   1.70811E-19   3.49352E-19   1.35616E-19   3.96084E-30   1.52721E-20   7.19566E-30   5.38484E-22
 8.36800E+00   7.81079E-09   8.83975E-09   1.55000E-09   5.52393E-18   5.87659E-16   8.04571E-17   1.24047E-18   1.38567E-16   1.84774E-17   6.91472E-16   8.39788E-27   1.89325E-23   9.04677E-25   1.43179E-27   4.46419E-24   1.52261E-25   4.52172E-26   1.70179E-19   3.48240E-19   1.35145E-19   3.93690E-30   1.52035E-20   7.15215E-30   5.34113E-22
 8.37200E+00   7.78185E-09   8.81160E-09   1.54461E-09   5.45059E-18   5.84129E-16   7.94200E-17   1.22389E-18   1.37613E-16   1.82352E-17   6.81998E-16   8.32845E-27   1.89930E-23   8.97679E-25   1.42011E-27   4.47448E-24   1.51089E-25   4.45976E-26   1.69548E-19   3.47131E-19   1.34675E-19   3.91310E-30   1.51351E-20   7.10890E-30   5.29778E-22
 8.37600E+00   7.75302E-09   8.78353E-09   1.53924E-09   5.37821E-18   5.80621E-16   7.83959E-17   1.20753E-18   1.36666E-16   1.79960E-17   6.72654E-16   8.25957E-27   1.90536E-23   8.90730E-25   1.40852E-27   4.48480E-24   1.49925E-25   4.39866E-26   1.68920E-19   3.46025E-19   1.34206E-19   3.88944E-30   1.50670E-20   7.06591E-30   5.25478E-22
 8.38000E+00   7.72428E-09   8.75555E-09   1.53388E-09   5.30678E-18   5.77135E-16   7.73849E-17   1.19139E-18   1.35725E-16   1.77600E-17   6.63437E-16   8.19124E-27   1.91144E-23   8.83832E-25   1.39703E-27   4.49514E-24   1.48770E-25   4.33839E-26   1.68294E-19   3.44923E-19   1.33739E-19   3.86593E-30   1.49992E-20   7.02318E-30   5.21212E-22
 8.38400E+00   7.69565E-09   8.72765E-09   1.52854E-09   5.23628E-18   5.73669E-16   7.63866E-17   1.17547E-18   1.34791E-16   1.75270E-17   6.54347E-16   8.12345E-27   1.91754E-23   8.76982E-25   1.38563E-27   4.50550E-24   1.47624E-25   4.27895E-26   1.67670E-19   3.43824E-19   1.33273E-19   3.84255E-30   1.49318E-20   6.98070E-30   5.16980E-22
 8.38800E+00   7.66712E-09   8.69984E-09   1.52321E-09   5.16672E-18   5.70223E-16   7.54009E-17   1.15975E-18   1.33863E-16   1.72970E-17   6.45381E-16   8.05620E-27   1.92366E-23   8.70182E-25   1.37431E-27   4.51589E-24   1.46485E-25   4.22032E-26   1.67048E-19   3.42728E-19   1.32809E-19   3.81932E-30   1.48646E-20   6.93848E-30   5.12783E-22
 8.39200E+00   7.63870E-09   8.67211E-09   1.51790E-09   5.09807E-18   5.66799E-16   7.44277E-17   1.14425E-18   1.32941E-16   1.70700E-17   6.36538E-16   7.98950E-27   1.92980E-23   8.63430E-25   1.36309E-27   4.52630E-24   1.45355E-25   4.16249E-26   1.66429E-19   3.41636E-19   1.32346E-19   3.79622E-30   1.47977E-20   6.89651E-30   5.08619E-22
 8.39600E+00   7.61037E-09   8.64446E-09   1.51260E-09   5.03032E-18   5.63395E-16   7.34668E-17   1.12895E-18   1.32026E-16   1.68460E-17   6.27816E-16   7.92332E-27   1.93596E-23   8.56726E-25   1.35195E-27   4.53673E-24   1.44233E-25   4.10545E-26   1.65812E-19   3.40547E-19   1.31884E-19   3.77326E-30   1.47311E-20   6.85479E-30   5.04489E-22
 8.40000E+00   7.58214E-09   8.61689E-09   1.50732E-09   4.96346E-18   5.60012E-16   7.25181E-17   1.11385E-18   1.31117E-16   1.66249E-17   6.19213E-16   7.85767E-27   1.94214E-23   8.50071E-25   1.34090E-27   4.54719E-24   1.43119E-25   4.04920E-26   1.65197E-19   3.39461E-19   1.31424E-19   3.75044E-30   1.46648E-20   6.81332E-30   5.00392E-22
 8.40400E+00   7.55402E-09   8.58941E-09   1.50206E-09   4.89748E-18   5.56649E-16   7.15814E-17   1.09896E-18   1.30214E-16   1.64066E-17   6.10728E-16   7.79255E-27   1.94834E-23   8.43464E-25   1.32994E-27   4.55767E-24   1.42013E-25   3.99371E-26   1.64584E-19   3.38378E-19   1.30965E-19   3.72775E-30   1.45988E-20   6.77210E-30   4.96329E-22
 8.40800E+00   7.52599E-09   8.56201E-09   1.49681E-09   4.83237E-18   5.53306E-16   7.06566E-17   1.08426E-18   1.29318E-16   1.61912E-17   6.02360E-16   7.72794E-27   1.95456E-23   8.36904E-25   1.31907E-27   4.56818E-24   1.40915E-25   3.93899E-26   1.63973E-19   3.37299E-19   1.30507E-19   3.70520E-30   1.45331E-20   6.73112E-30   4.92297E-22
 8.41200E+00   7.49807E-09   8.53469E-09   1.49157E-09   4.76812E-18   5.49983E-16   6.97435E-17   1.06975E-18   1.28428E-16   1.59785E-17   5.94106E-16   7.66385E-27   1.96080E-23   8.30391E-25   1.30828E-27   4.57871E-24   1.39826E-25   3.88501E-26   1.63365E-19   3.36222E-19   1.30051E-19   3.68279E-30   1.44677E-20   6.69039E-30   4.88299E-22
 8.41600E+00   7.47024E-09   8.50746E-09   1.48636E-09   4.70471E-18   5.46680E-16   6.88419E-17   1.05544E-18   1.27544E-16   1.57686E-17   5.85964E-16   7.60028E-27   1.96706E-23   8.23926E-25   1.29758E-27   4.58926E-24   1.38744E-25   3.83177E-26   1.62759E-19   3.35149E-19   1.29596E-19   3.66051E-30   1.44025E-20   6.64990E-30   4.84332E-22
 8.42000E+00   7.44251E-09   8.48030E-09   1.48115E-09   4.64214E-18   5.43397E-16   6.79518E-17   1.04132E-18   1.26666E-16   1.55615E-17   5.77935E-16   7.53722E-27   1.97333E-23   8.17507E-25   1.28696E-27   4.59984E-24   1.37670E-25   3.77927E-26   1.62155E-19   3.34080E-19   1.29142E-19   3.63836E-30   1.43377E-20   6.60966E-30   4.80398E-22
 8.42400E+00   7.41488E-09   8.45323E-09   1.47597E-09   4.58039E-18   5.40133E-16   6.70730E-17   1.02739E-18   1.25794E-16   1.53570E-17   5.70015E-16   7.47465E-27   1.97963E-23   8.11134E-25   1.27642E-27   4.61045E-24   1.36603E-25   3.72748E-26   1.61553E-19   3.33013E-19   1.28690E-19   3.61635E-30   1.42731E-20   6.56966E-30   4.76495E-22
 8.42800E+00   7.38735E-09   8.42624E-09   1.47079E-09   4.51945E-18   5.36890E-16   6.62054E-17   1.01364E-18   1.24928E-16   1.51552E-17   5.62204E-16   7.41260E-27   1.98595E-23   8.04807E-25   1.26597E-27   4.62108E-24   1.35545E-25   3.67640E-26   1.60953E-19   3.31950E-19   1.28239E-19   3.59446E-30   1.42089E-20   6.52989E-30   4.72624E-22
 8.43200E+00   7.35992E-09   8.39933E-09   1.46564E-09   4.45932E-18   5.33665E-16   6.53487E-17   1.00008E-18   1.24068E-16   1.49560E-17   5.54499E-16   7.35103E-27   1.99229E-23   7.98526E-25   1.25560E-27   4.63173E-24   1.34494E-25   3.62602E-26   1.60355E-19   3.30890E-19   1.27789E-19   3.57271E-30   1.41449E-20   6.49037E-30   4.68784E-22
 8.43600E+00   7.33259E-09   8.37250E-09   1.46050E-09   4.39998E-18   5.30461E-16   6.45030E-17   9.86695E-19   1.23214E-16   1.47594E-17   5.46901E-16   7.28997E-27   1.99865E-23   7.92291E-25   1.24531E-27   4.64241E-24   1.33451E-25   3.57633E-26   1.59760E-19   3.29833E-19   1.27341E-19   3.55109E-30   1.40811E-20   6.45108E-30   4.64974E-22
 8.44000E+00   7.30535E-09   8.34576E-09   1.45537E-09   4.34142E-18   5.27275E-16   6.36680E-17   9.73488E-19   1.22366E-16   1.45654E-17   5.39406E-16   7.22939E-27   2.00503E-23   7.86101E-25   1.23511E-27   4.65311E-24   1.32416E-25   3.52732E-26   1.59166E-19   3.28779E-19   1.26894E-19   3.52960E-30   1.40177E-20   6.41202E-30   4.61196E-22
 8.44400E+00   7.27822E-09   8.31909E-09   1.45026E-09   4.28363E-18   5.24108E-16   6.28436E-17   9.60457E-19   1.21523E-16   1.43738E-17   5.32014E-16   7.16929E-27   2.01143E-23   7.79956E-25   1.22498E-27   4.66383E-24   1.31388E-25   3.47898E-26   1.58575E-19   3.27729E-19   1.26448E-19   3.50823E-30   1.39546E-20   6.37321E-30   4.57448E-22
 8.44800E+00   7.25118E-09   8.29251E-09   1.44516E-09   4.22660E-18   5.20961E-16   6.20296E-17   9.47600E-19   1.20687E-16   1.41848E-17   5.24723E-16   7.10969E-27   2.01785E-23   7.73855E-25   1.21494E-27   4.67458E-24   1.30367E-25   3.43130E-26   1.57986E-19   3.26681E-19   1.26004E-19   3.48700E-30   1.38917E-20   6.33462E-30   4.53730E-22
 8.45200E+00   7.22423E-09   8.26600E-09   1.44008E-09   4.17033E-18   5.17832E-16   6.12261E-17   9.34913E-19   1.19856E-16   1.39982E-17   5.17532E-16   7.05055E-27   2.02429E-23   7.67799E-25   1.20497E-27   4.68536E-24   1.29354E-25   3.38427E-26   1.57399E-19   3.25637E-19   1.25561E-19   3.46589E-30   1.38291E-20   6.29626E-30   4.50042E-22
 8.45600E+00   7.19738E-09   8.23958E-09   1.43502E-09   4.11479E-18   5.14722E-16   6.04327E-17   9.22395E-19   1.19031E-16   1.38141E-17   5.10439E-16   6.99190E-27   2.03075E-23   7.61787E-25   1.19509E-27   4.69616E-24   1.28349E-25   3.33789E-26   1.56814E-19   3.24596E-19   1.25120E-19   3.44491E-30   1.37668E-20   6.25814E-30   4.46384E-22
 8.46000E+00   7.17063E-09   8.21323E-09   1.42997E-09   4.05999E-18   5.11631E-16   5.96494E-17   9.10044E-19   1.18211E-16   1.36323E-17   5.03444E-16   6.93371E-27   2.03723E-23   7.55818E-25   1.18528E-27   4.70699E-24   1.27351E-25   3.29215E-26   1.56231E-19   3.23559E-19   1.24679E-19   3.42405E-30   1.37047E-20   6.22024E-30   4.42755E-22
 8.46400E+00   7.14398E-09   8.18697E-09   1.42494E-09   4.00591E-18   5.08559E-16   5.88761E-17   8.97857E-19   1.17398E-16   1.34529E-17   4.96544E-16   6.87600E-27   2.04374E-23   7.49894E-25   1.17555E-27   4.71784E-24   1.26360E-25   3.24703E-26   1.55650E-19   3.22524E-19   1.24240E-19   3.40332E-30   1.36430E-20   6.18257E-30   4.39156E-22
 8.46800E+00   7.11742E-09   8.16078E-09   1.41992E-09   3.95255E-18   5.05505E-16   5.81127E-17   8.85832E-19   1.16589E-16   1.32759E-17   4.89739E-16   6.81875E-27   2.05026E-23   7.44012E-25   1.16590E-27   4.72871E-24   1.25376E-25   3.20253E-26   1.55072E-19   3.21492E-19   1.23803E-19   3.38271E-30   1.35815E-20   6.14512E-30   4.35586E-22
 8.47200E+00   7.09095E-09   8.13468E-09   1.41491E-09   3.89989E-18   5.02469E-16   5.73590E-17   8.73967E-19   1.15787E-16   1.31011E-17   4.83027E-16   6.76196E-27   2.05680E-23   7.38173E-25   1.15632E-27   4.73961E-24   1.24400E-25   3.15864E-26   1.54495E-19   3.20464E-19   1.23367E-19   3.36222E-30   1.35202E-20   6.10790E-30   4.32044E-22
